timeStamp,wspd,wdir,swdown,glw,swddni,swddir,swddif,td2m,tsd,dpt2m,psfc,rh2m,qv2m,clflo,clfhi,power
2024-11-29 20:30:00,1.881,247.681,0.0,0.0,0.0,0.0,0.0,5.146,5.146,-7.647,1006.156,56.407,0.003,0.017,0.0,0.0
2024-11-29 20:45:00,1.902,250.421,0.0,0.0,0.0,0.0,0.0,4.932,4.932,-7.462,1006.178,57.218,0.003,0.009,0.0,0.0
2024-11-29 21:00:00,1.925,253.418,0.0,0.0,0.0,0.0,0.0,4.724,4.724,-7.285,1006.194,58.006,0.003,0.003,0.0,0.0
2024-11-29 21:15:00,1.951,256.677,0.0,0.0,0.0,0.0,0.0,4.523,4.523,-7.115,1006.203,58.771,0.003,0.0,0.0,0.0
2024-11-29 21:30:00,1.978,260.201,0.0,0.0,0.0,0.0,0.0,4.328,4.328,-6.952,1006.206,59.512,0.003,0.0,0.0,0.0
2024-11-29 21:45:00,2.005,263.71,0.0,0.0,0.0,0.0,0.0,4.136,4.136,-6.792,1006.208,60.247,0.003,0.0,0.0,0.0
2024-11-29 22:00:00,2.029,266.888,0.0,0.0,0.0,0.0,0.0,3.952,3.952,-6.639,1006.207,60.959,0.003,0.0,0.0,0.0
2024-11-29 22:15:00,2.052,269.738,0.0,0.0,0.0,0.0,0.0,3.774,3.774,-6.492,1006.203,61.647,0.003,0.0,0.0,0.0
2024-11-29 22:30:00,2.072,272.269,0.0,0.0,0.0,0.0,0.0,3.601,3.601,-6.352,1006.194,62.312,0.003,0.0,0.0,0.0
2024-11-29 22:45:00,2.091,274.487,0.0,0.0,0.0,0.0,0.0,3.434,3.434,-6.218,1006.181,62.955,0.003,0.0,0.0,0.0
2024-11-29 23:00:00,2.107,276.401,0.0,0.0,0.0,0.0,0.0,3.27,3.27,-6.089,1006.163,63.576,0.003,0.0,0.0,0.0
2024-11-29 23:15:00,2.121,278.012,0.0,0.0,0.0,0.0,0.0,3.111,3.111,-5.966,1006.14,64.178,0.003,0.0,0.0,0.0
2024-11-29 23:30:00,2.133,279.318,0.0,0.0,0.0,0.0,0.0,2.954,2.954,-5.847,1006.112,64.759,0.003,0.0,0.0,0.0
2024-11-29 23:45:00,2.142,280.316,0.0,0.0,0.0,0.0,0.0,2.803,2.803,-5.734,1006.08,65.321,0.003,0.0,0.0,0.0
2024-11-30 00:00:00,2.187,280.212,0.0,0.0,0.0,0.0,0.0,2.791,2.791,-5.762,1006.496,65.183,0.003,0.0,0.0,0.0
2024-11-30 00:15:00,2.218,280.221,0.0,0.0,0.0,0.0,0.0,2.673,2.673,-5.656,1006.446,65.711,0.003,0.0,0.0,0.0
2024-11-30 00:30:00,2.247,280.168,0.0,0.0,0.0,0.0,0.0,2.566,2.566,-5.558,1006.388,66.2,0.003,0.016,0.0,0.0
2024-11-30 00:45:00,2.276,280.118,0.0,0.0,0.0,0.0,0.0,2.456,2.456,-5.461,1006.331,66.689,0.003,0.077,0.0,0.0
2024-11-30 01:00:00,2.3,280.051,0.0,0.0,0.0,0.0,0.0,2.351,2.351,-5.37,1006.273,67.153,0.003,0.187,0.0,0.0
2024-11-30 01:15:00,2.321,279.974,0.0,0.0,0.0,0.0,0.0,2.249,2.249,-5.284,1006.216,67.59,0.003,0.351,0.0,0.0
2024-11-30 01:30:00,2.337,279.916,0.0,0.0,0.0,0.0,0.0,2.151,2.151,-5.204,1006.157,68.001,0.003,0.572,0.0,0.0
2024-11-30 01:45:00,2.349,279.904,0.0,0.0,0.0,0.0,0.0,2.055,2.055,-5.129,1006.099,68.387,0.003,0.854,0.0,0.0
2024-11-30 02:00:00,2.356,279.961,0.0,0.0,0.0,0.0,0.0,1.964,1.964,-5.06,1006.041,68.747,0.003,1.2,0.0,0.0
2024-11-30 02:15:00,2.358,280.086,0.0,0.0,0.0,0.0,0.0,1.875,1.875,-4.996,1005.982,69.082,0.003,1.615,0.0,0.0
2024-11-30 02:30:00,2.356,280.26,0.0,0.0,0.0,0.0,0.0,1.788,1.788,-4.936,1005.921,69.392,0.003,2.107,0.0,0.0
2024-11-30 02:45:00,2.348,280.479,0.0,0.0,0.0,0.0,0.0,1.706,1.706,-4.882,1005.859,69.675,0.003,2.695,0.0,0.0
2024-11-30 03:00:00,2.336,280.738,0.0,0.0,0.0,0.0,0.0,1.625,1.625,-4.833,1005.795,69.934,0.003,3.393,0.0,0.0
2024-11-30 03:15:00,2.317,281.043,0.0,0.0,0.0,0.0,0.0,1.549,1.549,-4.789,1005.73,70.169,0.003,4.203,0.0,0.0
2024-11-30 03:30:00,2.295,281.392,0.0,0.0,0.0,0.0,0.0,1.476,1.476,-4.749,1005.663,70.379,0.003,5.124,0.0,0.0
2024-11-30 03:45:00,2.272,281.771,0.0,0.0,0.0,0.0,0.0,1.402,1.402,-4.709,1005.596,70.592,0.003,6.191,0.0,0.0
2024-11-30 04:00:00,2.247,282.252,0.0,0.0,0.0,0.0,0.0,1.33,1.33,-4.668,1005.534,70.81,0.003,7.436,0.0,0.0
2024-11-30 04:15:00,2.223,282.812,0.0,0.0,0.0,0.0,0.0,1.26,1.26,-4.627,1005.478,71.03,0.003,8.889,0.0,0.0
2024-11-30 04:30:00,2.197,283.434,0.0,0.0,0.0,0.0,0.0,1.193,1.193,-4.586,1005.428,71.25,0.003,10.533,0.0,0.0
2024-11-30 04:45:00,2.171,284.102,0.0,0.0,0.0,0.0,0.0,1.129,1.129,-4.545,1005.385,71.469,0.003,12.305,0.0,0.0
2024-11-30 05:00:00,2.144,284.803,0.0,0.0,0.0,0.0,0.0,1.07,1.07,-4.505,1005.349,71.684,0.003,14.143,0.0,0.0
2024-11-30 05:15:00,2.115,285.509,0.0,0.0,0.0,0.0,0.0,1.016,1.016,-4.467,1005.322,71.894,0.003,15.979,0.0,0.0
2024-11-30 05:30:00,2.084,286.204,0.0,0.0,0.0,0.0,0.0,0.967,0.967,-4.429,1005.303,72.096,0.003,17.776,0.0,0.0
2024-11-30 05:45:00,2.053,286.894,0.0,0.0,0.0,0.0,0.0,0.925,0.925,-4.394,1005.292,72.288,0.003,19.532,0.0,0.0
2024-11-30 06:00:00,2.021,287.582,0.0,0.0,0.0,0.0,0.0,0.891,0.891,-4.361,1005.288,72.466,0.003,21.247,0.0,0.0
2024-11-30 06:15:00,1.989,288.293,0.0,0.0,0.0,0.0,0.0,0.866,0.866,-4.331,1005.292,72.629,0.003,22.91,0.0,0.0
2024-11-30 06:30:00,1.956,289.044,0.0,0.0,0.0,0.0,0.0,0.851,0.851,-4.305,1005.302,72.772,0.003,24.47,0.0,0.0
2024-11-30 06:45:00,1.922,289.737,0.0,0.0,0.0,0.0,0.0,0.846,0.846,-4.284,1005.313,72.886,0.003,25.854,0.0,0.0
2024-11-30 07:00:00,1.883,290.046,0.0,0.0,0.0,0.0,0.0,0.897,0.897,-4.294,1005.323,72.831,0.003,26.991,0.0,0.0
2024-11-30 07:15:00,1.838,289.967,0.0,0.0,0.0,0.0,0.0,1.008,1.008,-4.337,1005.332,72.601,0.003,27.858,0.0,0.0
2024-11-30 07:30:00,1.789,289.489,0.898,0.0,67.45,1.413,2.28,1.177,1.177,-4.411,1005.339,72.193,0.003,28.522,0.0,0.4979
2024-11-30 15:15:00,1.214,100.607,168.989,0.0,502.26,136.924,23.49,10.537,10.537,-10.019,1001.783,46.871,0.004,49.232,0.0,16.5273
2024-11-30 16:00:00,1.194,93.88,73.831,0.0,310.87,49.809,13.05,9.627,9.627,-8.922,1001.763,51.084,0.004,50.74,0.0,4.6402
2024-11-30 16:15:00,1.19,91.819,46.573,0.0,224.29,26.712,9.07,9.306,9.306,-8.564,1001.77,52.535,0.004,51.243,0.0,6.5724
2024-11-30 16:30:00,1.19,89.882,26.794,0.0,132.33,10.129,5.12,8.982,8.982,-8.212,1001.784,53.991,0.004,51.776,0.0,2.4654
2024-11-30 16:45:00,1.193,88.1,19.018,0.0,45.93,1.507,1.61,8.656,8.656,-7.869,1001.806,55.446,0.004,52.336,0.0,0.5168
2024-11-30 17:00:00,1.197,86.507,0.0,0.0,0.0,0.0,0.0,8.331,8.331,-7.537,1001.833,56.889,0.004,52.923,0.0,0.0
2024-11-30 17:15:00,1.206,85.115,0.0,0.0,0.0,0.0,0.0,8.007,8.007,-7.215,1001.866,58.318,0.004,53.549,0.0,0.0
2024-11-30 17:30:00,1.218,83.918,0.0,0.0,0.0,0.0,0.0,7.688,7.688,-6.904,1001.905,59.731,0.004,54.232,0.0,0.0
2024-11-30 17:45:00,1.236,82.914,0.0,0.0,0.0,0.0,0.0,7.375,7.375,-6.603,1001.949,61.128,0.004,54.968,0.0,0.0
2024-11-30 18:00:00,1.257,82.097,0.0,0.0,0.0,0.0,0.0,7.071,7.071,-6.311,1001.998,62.51,0.004,55.756,0.002,0.0
2024-11-30 18:15:00,1.284,81.479,0.0,0.0,0.0,0.0,0.0,6.776,6.776,-6.027,1002.052,63.876,0.004,56.556,0.004,0.0
2024-11-30 18:30:00,1.315,81.074,0.0,0.0,0.0,0.0,0.0,6.489,6.489,-5.753,1002.109,65.226,0.004,57.303,0.009,0.0
2024-11-30 18:45:00,1.346,80.772,0.0,0.0,0.0,0.0,0.0,6.208,6.208,-5.485,1002.165,66.566,0.004,57.949,0.016,0.0
2024-11-30 19:00:00,1.375,82.01,0.0,0.0,0.0,0.0,0.0,5.942,5.942,-5.239,1002.214,67.819,0.004,58.456,0.025,0.0
2024-11-30 19:15:00,1.401,84.793,0.0,0.0,0.0,0.0,0.0,5.69,5.69,-5.014,1002.254,68.986,0.004,58.799,0.036,0.0
2024-11-30 19:30:00,1.423,89.113,0.0,0.0,0.0,0.0,0.0,5.453,5.453,-4.808,1002.285,70.066,0.004,58.964,0.05,0.0
2024-11-30 19:45:00,1.441,94.961,0.0,0.0,0.0,0.0,0.0,5.231,5.231,-4.621,1002.309,71.061,0.004,58.935,0.068,0.0
2024-11-30 20:00:00,1.456,102.327,0.0,0.0,0.0,0.0,0.0,5.023,5.023,-4.453,1002.326,71.968,0.004,58.698,0.092,0.0
2024-11-30 20:15:00,1.466,111.199,0.0,0.0,0.0,0.0,0.0,4.829,4.829,-4.302,1002.335,72.791,0.004,58.255,0.123,0.0
2024-11-30 20:30:00,1.472,121.58,0.0,0.0,0.0,0.0,0.0,4.651,4.651,-4.168,1002.336,73.526,0.004,57.626,0.161,0.0
2024-11-30 20:45:00,1.474,133.488,0.0,0.0,0.0,0.0,0.0,4.487,4.487,-4.051,1002.331,74.175,0.004,56.832,0.204,0.0
2024-11-30 21:00:00,1.474,146.943,0.0,0.0,0.0,0.0,0.0,4.337,4.337,-3.95,1002.318,74.737,0.004,55.893,0.252,0.0
2024-11-30 21:15:00,1.471,161.966,0.0,0.0,0.0,0.0,0.0,4.203,4.203,-3.866,1002.297,75.212,0.004,54.818,0.304,0.0
2024-11-30 21:30:00,1.464,178.548,0.0,0.0,0.0,0.0,0.0,4.082,4.082,-3.797,1002.268,75.599,0.004,53.603,0.359,0.0
2024-11-30 21:45:00,1.457,195.213,0.0,0.0,0.0,0.0,0.0,3.964,3.964,-3.73,1002.237,75.979,0.004,52.241,0.414,0.0
2024-11-30 22:00:00,1.45,210.438,0.0,0.0,0.0,0.0,0.0,3.846,3.846,-3.666,1002.204,76.342,0.004,50.737,0.469,0.0
2024-11-30 22:15:00,1.443,224.163,0.0,0.0,0.0,0.0,0.0,3.728,3.728,-3.606,1002.167,76.689,0.004,49.105,0.519,0.0
2024-11-30 22:30:00,1.435,236.384,0.0,0.0,0.0,0.0,0.0,3.609,3.609,-3.548,1002.128,77.021,0.004,47.359,0.566,0.0
2024-11-30 22:45:00,1.427,247.155,0.0,0.0,0.0,0.0,0.0,3.49,3.49,-3.492,1002.086,77.34,0.004,45.509,0.613,0.0
2024-11-30 23:00:00,1.419,256.534,0.0,0.0,0.0,0.0,0.0,3.37,3.37,-3.44,1002.041,77.645,0.004,43.563,0.665,0.0
2024-11-30 23:15:00,1.41,264.555,0.0,0.0,0.0,0.0,0.0,3.247,3.247,-3.389,1001.993,77.941,0.004,41.53,0.729,0.0
2024-11-30 23:30:00,1.402,271.239,0.0,0.0,0.0,0.0,0.0,3.123,3.123,-3.34,1001.942,78.226,0.004,39.441,0.802,0.0
2024-11-30 23:45:00,1.392,276.603,0.0,0.0,0.0,0.0,0.0,2.996,2.996,-3.292,1001.888,78.504,0.004,37.348,0.874,0.0
2024-12-02 00:00:00,3.88,230.2,0.0,0.0,0.0,0.0,0.0,5.357,5.357,-12.827,1005.552,37.454,0.002,8.466,0.0,0.0
2024-12-02 00:15:00,3.789,218.146,0.0,0.0,0.0,0.0,0.0,5.117,5.117,-12.539,1005.84,38.334,0.002,7.759,0.0,0.0
2024-12-02 00:30:00,3.676,203.654,0.0,0.0,0.0,0.0,0.0,4.849,4.849,-12.191,1006.128,39.425,0.002,7.116,0.0,0.0
2024-12-02 00:45:00,3.561,189.135,0.0,0.0,0.0,0.0,0.0,4.578,4.578,-11.849,1006.417,40.523,0.002,6.53,0.0,0.0
2024-12-02 01:00:00,3.453,175.731,0.0,0.0,0.0,0.0,0.0,4.316,4.316,-11.539,1006.705,41.54,0.002,5.987,0.0,0.0
2024-12-02 01:15:00,3.353,163.454,0.0,0.0,0.0,0.0,0.0,4.061,4.061,-11.26,1006.99,42.475,0.002,5.48,0.0,0.0
2024-12-02 01:30:00,3.261,152.294,0.0,0.0,0.0,0.0,0.0,3.816,3.816,-11.011,1007.274,43.325,0.002,5.009,0.0,0.0
2024-12-02 01:45:00,3.178,142.216,0.0,0.0,0.0,0.0,0.0,3.578,3.578,-10.792,1007.554,44.088,0.002,4.58,0.001,0.0
2024-12-02 02:00:00,3.106,133.19,0.0,0.0,0.0,0.0,0.0,3.351,3.351,-10.601,1007.835,44.762,0.002,4.201,0.002,0.0
2024-12-02 02:15:00,3.043,125.207,0.0,0.0,0.0,0.0,0.0,3.134,3.134,-10.438,1008.114,45.344,0.002,3.878,0.004,0.0
2024-12-02 02:30:00,2.99,118.308,0.0,0.0,0.0,0.0,0.0,2.926,2.926,-10.302,1008.392,45.833,0.002,3.608,0.006,0.0
2024-12-02 02:45:00,2.947,112.558,0.0,0.0,0.0,0.0,0.0,2.729,2.729,-10.193,1008.669,46.228,0.002,3.379,0.009,0.0
2024-12-02 03:00:00,2.914,108.024,0.0,0.0,0.0,0.0,0.0,2.543,2.543,-10.112,1008.944,46.527,0.002,3.177,0.012,0.0
2024-12-02 03:15:00,2.892,104.745,0.0,0.0,0.0,0.0,0.0,2.366,2.366,-10.057,1009.217,46.73,0.002,2.99,0.015,0.0
2024-12-02 03:30:00,2.88,102.706,0.0,0.0,0.0,0.0,0.0,2.201,2.201,-10.028,1009.489,46.837,0.002,2.816,0.016,0.0
2024-12-02 03:45:00,2.868,100.749,0.0,0.0,0.0,0.0,0.0,2.034,2.034,-10.001,1009.761,46.934,0.002,2.657,0.018,0.0
2024-12-02 04:00:00,2.85,98.954,0.0,0.0,0.0,0.0,0.0,1.868,1.868,-9.984,1010.04,47.0,0.002,2.517,0.019,0.0
2024-12-02 04:15:00,2.826,97.313,0.0,0.0,0.0,0.0,0.0,1.701,1.701,-9.974,1010.326,47.035,0.002,2.389,0.02,0.0
2024-12-02 04:30:00,2.796,95.836,0.0,0.0,0.0,0.0,0.0,1.534,1.534,-9.974,1010.618,47.037,0.002,2.264,0.02,0.0
2024-12-02 04:45:00,2.761,94.541,0.0,0.0,0.0,0.0,0.0,1.37,1.37,-9.982,1010.916,47.006,0.002,2.132,0.021,0.0
2024-12-02 05:00:00,2.72,93.442,0.0,0.0,0.0,0.0,0.0,1.206,1.206,-10.0,1011.221,46.941,0.002,1.987,0.022,0.0
2024-12-02 05:15:00,2.673,92.53,0.0,0.0,0.0,0.0,0.0,1.044,1.044,-10.027,1011.532,46.839,0.002,1.835,0.024,0.0
2024-12-02 05:30:00,2.62,91.776,0.0,0.0,0.0,0.0,0.0,0.885,0.885,-10.065,1011.848,46.7,0.002,1.683,0.027,0.0
2024-12-02 05:45:00,2.561,91.156,0.0,0.0,0.0,0.0,0.0,0.728,0.728,-10.113,1012.171,46.525,0.002,1.54,0.032,0.0
2024-12-02 06:00:00,2.496,90.644,0.0,0.0,0.0,0.0,0.0,0.575,0.575,-10.171,1012.499,46.311,0.002,1.415,0.037,0.0
2024-12-02 06:15:00,2.425,90.239,0.0,0.0,0.0,0.0,0.0,0.424,0.424,-10.24,1012.832,46.058,0.002,1.306,0.043,0.0
2024-12-02 06:30:00,2.346,89.96,0.0,0.0,0.0,0.0,0.0,0.279,0.279,-10.321,1013.171,45.763,0.002,1.203,0.048,0.0
2024-12-02 06:45:00,2.27,89.702,0.0,0.0,0.0,0.0,0.0,0.141,0.141,-10.411,1013.508,45.439,0.002,1.098,0.054,0.0
2024-12-02 07:00:00,2.204,89.536,0.0,0.0,0.0,0.0,0.0,0.039,0.039,-10.531,1013.835,45.009,0.002,0.985,0.062,0.0
2024-12-02 07:15:00,2.152,89.466,0.0,0.0,0.0,0.0,0.0,-0.025,-0.025,-10.684,1014.149,44.465,0.002,0.859,0.069,0.0
2024-12-02 07:30:00,2.111,89.489,0.0,0.0,57.21,0.859,1.69,-0.053,-0.053,-10.872,1014.452,43.81,0.002,0.746,0.076,0.3867
2024-12-02 07:45:00,2.081,89.606,13.748,0.0,215.65,12.752,7.85,-0.043,-0.043,-11.091,1014.742,43.051,0.002,0.639,0.084,0.8649
2024-12-02 17:00:00,1.901,139.517,0.0,0.0,0.0,0.0,0.0,1.618,1.618,-14.05,1015.316,33.911,0.001,33.738,0.005,0.0
2024-12-02 17:15:00,1.867,139.991,0.0,0.0,0.0,0.0,0.0,1.38,1.38,-13.775,1015.368,34.68,0.001,36.449,0.004,0.0
2024-12-02 17:30:00,1.835,140.405,0.0,0.0,0.0,0.0,0.0,1.144,1.144,-13.512,1015.421,35.431,0.001,38.914,0.004,0.0
2024-12-02 17:45:00,1.804,140.798,0.0,0.0,0.0,0.0,0.0,0.914,0.914,-13.262,1015.475,36.158,0.001,41.181,0.003,0.0
2024-12-02 18:00:00,1.776,141.213,0.0,0.0,0.0,0.0,0.0,0.692,0.692,-13.026,1015.531,36.855,0.001,43.301,0.002,0.2407
2024-12-02 18:15:00,1.752,141.678,0.0,0.0,0.0,0.0,0.0,0.48,0.48,-12.805,1015.589,37.521,0.001,45.374,0.001,0.0
2024-12-02 18:30:00,1.729,142.188,0.0,0.0,0.0,0.0,0.0,0.276,0.276,-12.596,1015.649,38.159,0.001,47.446,0.0,0.0
2024-12-02 18:45:00,1.706,142.774,0.0,0.0,0.0,0.0,0.0,0.077,0.077,-12.393,1015.708,38.788,0.001,49.48,0.0,0.0
2024-12-02 19:00:00,1.68,143.717,0.0,0.0,0.0,0.0,0.0,-0.11,-0.11,-12.204,1015.766,39.384,0.001,51.451,0.0,0.2349
2024-12-02 19:15:00,1.652,144.987,0.0,0.0,0.0,0.0,0.0,-0.286,-0.286,-12.027,1015.824,39.947,0.001,53.295,0.0,0.0
2024-12-02 19:30:00,1.621,146.579,0.0,0.0,0.0,0.0,0.0,-0.452,-0.452,-11.862,1015.879,40.479,0.001,54.975,0.0,0.0
2024-12-02 19:45:00,1.588,148.508,0.0,0.0,0.0,0.0,0.0,-0.606,-0.606,-11.709,1015.933,40.978,0.001,56.519,0.0,0.2568
2024-12-02 20:00:00,1.552,150.792,0.0,0.0,0.0,0.0,0.0,-0.751,-0.751,-11.568,1015.984,41.446,0.001,57.955,0.0,0.0
2024-12-02 20:15:00,1.513,153.434,0.0,0.0,0.0,0.0,0.0,-0.884,-0.884,-11.437,1016.033,41.881,0.001,59.257,0.0,0.0
2024-12-02 20:30:00,1.472,156.429,0.0,0.0,0.0,0.0,0.0,-1.007,-1.007,-11.317,1016.08,42.285,0.001,60.334,0.0,0.0
2024-12-02 20:45:00,1.428,159.778,0.0,0.0,0.0,0.0,0.0,-1.121,-1.121,-11.206,1016.125,42.658,0.001,61.073,0.0,0.0
2024-12-02 21:00:00,1.383,163.48,0.0,0.0,0.0,0.0,0.0,-1.224,-1.224,-11.105,1016.166,43.004,0.001,61.364,0.0,0.0
2024-12-02 21:15:00,1.336,167.561,0.0,0.0,0.0,0.0,0.0,-1.318,-1.318,-11.013,1016.205,43.321,0.001,61.199,0.0,0.0
2024-12-02 21:30:00,1.289,172.046,0.0,0.0,0.0,0.0,0.0,-1.402,-1.402,-10.929,1016.241,43.61,0.001,60.643,0.0,0.0
2024-12-02 21:45:00,1.243,176.616,0.0,0.0,0.0,0.0,0.0,-1.484,-1.484,-10.846,1016.275,43.9,0.001,59.728,0.0,0.0
2024-12-02 22:00:00,1.2,181.103,0.0,0.0,0.0,0.0,0.0,-1.565,-1.565,-10.763,1016.301,44.19,0.001,58.498,0.0,0.0
2024-12-02 22:15:00,1.162,185.477,0.0,0.0,0.0,0.0,0.0,-1.643,-1.643,-10.68,1016.319,44.481,0.001,56.944,0.0,0.0
2024-12-02 22:30:00,1.127,189.707,0.0,0.0,0.0,0.0,0.0,-1.719,-1.719,-10.597,1016.33,44.774,0.001,55.051,0.0,0.0
2024-12-02 22:45:00,1.098,193.772,0.0,0.0,0.0,0.0,0.0,-1.793,-1.793,-10.515,1016.334,45.068,0.001,52.86,0.0,0.0
2024-12-02 23:00:00,1.073,197.652,0.0,0.0,0.0,0.0,0.0,-1.865,-1.865,-10.432,1016.329,45.365,0.001,50.416,0.0,0.0
2024-12-02 23:15:00,1.052,201.325,0.0,0.0,0.0,0.0,0.0,-1.935,-1.935,-10.348,1016.316,45.666,0.001,47.78,0.0,0.0
2024-12-02 23:30:00,1.036,204.759,0.0,0.0,0.0,0.0,0.0,-2.004,-2.004,-10.264,1016.295,45.97,0.001,45.008,0.0,0.0
2024-12-02 23:45:00,1.023,207.924,0.0,0.0,0.0,0.0,0.0,-2.071,-2.071,-10.18,1016.267,46.277,0.001,42.14,0.0,0.0
2024-12-03 00:00:00,1.03,212.887,0.0,0.0,0.0,0.0,0.0,-2.266,-2.266,-10.676,1016.4,44.495,0.001,43.532,0.0,0.0
2024-12-03 00:15:00,1.044,215.118,0.0,0.0,0.0,0.0,0.0,-2.356,-2.356,-10.586,1016.362,44.815,0.001,40.304,0.0,0.0
2024-12-03 00:30:00,1.065,217.084,0.0,0.0,0.0,0.0,0.0,-2.449,-2.449,-10.493,1016.318,45.146,0.001,37.176,0.0,0.0
2024-12-03 00:45:00,1.086,219.048,0.0,0.0,0.0,0.0,0.0,-2.541,-2.541,-10.399,1016.274,45.484,0.001,34.206,0.0,0.0
2024-12-03 01:00:00,1.105,221.085,0.0,0.0,0.0,0.0,0.0,-2.632,-2.632,-10.302,1016.227,45.833,0.001,31.438,0.0,0.0
2024-12-03 01:15:00,1.122,223.271,0.0,0.0,0.0,0.0,0.0,-2.72,-2.72,-10.203,1016.177,46.192,0.001,28.927,0.0,0.0
2024-12-03 01:30:00,1.136,225.588,0.0,0.0,0.0,0.0,0.0,-2.806,-2.806,-10.102,1016.125,46.562,0.001,26.716,0.0,0.0
2024-12-03 01:45:00,1.148,227.95,0.0,0.0,0.0,0.0,0.0,-2.89,-2.89,-9.999,1016.068,46.942,0.001,24.816,0.0,0.0
2024-12-03 02:00:00,1.156,230.268,0.0,0.0,0.0,0.0,0.0,-2.973,-2.973,-9.894,1016.007,47.332,0.001,23.241,0.0,0.0
2024-12-03 02:15:00,1.162,232.463,0.0,0.0,0.0,0.0,0.0,-3.053,-3.053,-9.788,1015.943,47.73,0.001,21.947,0.0,0.0
2024-12-03 02:30:00,1.165,234.527,0.0,0.0,0.0,0.0,0.0,-3.132,-3.132,-9.68,1015.875,48.138,0.001,20.86,0.0,0.0
2024-12-03 02:45:00,1.165,236.519,0.0,0.0,0.0,0.0,0.0,-3.209,-3.209,-9.57,1015.802,48.556,0.001,19.922,0.0,0.0
2024-12-03 03:00:00,1.165,238.495,0.0,0.0,0.0,0.0,0.0,-3.285,-3.285,-9.459,1015.726,48.983,0.001,19.076,0.0,0.0
2024-12-03 03:15:00,1.162,240.478,0.0,0.0,0.0,0.0,0.0,-3.36,-3.36,-9.345,1015.645,49.42,0.001,18.286,0.0,0.0
2024-12-03 03:30:00,1.157,242.424,0.0,0.0,0.0,0.0,0.0,-3.434,-3.434,-9.23,1015.562,49.868,0.001,17.514,0.0,0.0
2024-12-03 03:45:00,1.153,244.28,0.0,0.0,0.0,0.0,0.0,-3.509,-3.509,-9.115,1015.478,50.319,0.001,16.701,0.0,0.0
2024-12-03 04:00:00,1.152,245.813,0.0,0.0,0.0,0.0,0.0,-3.577,-3.577,-9.002,1015.404,50.766,0.001,15.79,0.0,0.0
2024-12-03 04:15:00,1.153,247.016,0.0,0.0,0.0,0.0,0.0,-3.64,-3.64,-8.892,1015.339,51.204,0.001,14.746,0.0,0.0
2024-12-03 04:30:00,1.156,247.97,0.0,0.0,0.0,0.0,0.0,-3.696,-3.696,-8.785,1015.285,51.634,0.001,13.599,0.0,0.0
2024-12-03 04:45:00,1.163,248.772,0.0,0.0,0.0,0.0,0.0,-3.744,-3.744,-8.682,1015.244,52.054,0.001,12.409,0.0,0.0
2024-12-03 05:00:00,1.172,249.518,0.0,0.0,0.0,0.0,0.0,-3.784,-3.784,-8.581,1015.215,52.464,0.001,11.238,0.0,0.0
2024-12-03 05:15:00,1.184,250.241,0.0,0.0,0.0,0.0,0.0,-3.817,-3.817,-8.484,1015.197,52.86,0.001,10.127,0.0,0.0
2024-12-03 05:30:00,1.198,250.887,0.0,0.0,0.0,0.0,0.0,-3.842,-3.842,-8.392,1015.193,53.242,0.001,9.08,0.0,0.0
2024-12-03 05:45:00,1.214,251.383,0.0,0.0,0.0,0.0,0.0,-3.856,-3.856,-8.304,1015.2,53.605,0.002,8.08,0.0,0.0
2024-12-03 06:00:00,1.234,251.651,0.0,0.0,0.0,0.0,0.0,-3.861,-3.861,-8.223,1015.219,53.944,0.002,7.113,0.0,0.0
2024-12-03 06:15:00,1.257,251.649,0.0,0.0,0.0,0.0,0.0,-3.853,-3.853,-8.148,1015.249,54.258,0.002,6.181,0.0,0.0
2024-12-03 06:30:00,1.283,251.38,0.0,0.0,0.0,0.0,0.0,-3.831,-3.831,-8.081,1015.291,54.543,0.002,5.309,0.0,0.0
2024-12-03 06:45:00,1.308,251.023,0.0,0.0,0.0,0.0,0.0,-3.8,-3.8,-8.02,1015.334,54.8,0.002,4.526,0.0,0.0
2024-12-03 07:00:00,1.329,250.659,0.0,0.0,0.0,0.0,0.0,-3.723,-3.723,-8.001,1015.375,54.881,0.002,3.862,0.0,0.0
2024-12-03 07:15:00,1.345,250.298,0.0,0.0,0.0,0.0,0.0,-3.599,-3.599,-8.025,1015.414,54.781,0.002,3.317,0.0,0.0
2024-12-03 07:30:00,1.357,249.928,0.0,0.0,52.29,0.639,1.43,-3.426,-3.426,-8.091,1015.452,54.499,0.002,2.857,0.0,0.2621
2024-12-03 16:45:00,1.129,125.663,59.207,0.0,59.57,1.84,1.84,3.3,3.3,-10.984,1013.44,43.419,0.002,11.137,0.0,0.9055
2024-12-03 17:00:00,1.138,122.648,0.0,0.0,0.0,0.0,0.0,2.989,2.989,-10.645,1013.539,44.605,0.002,12.443,0.0,0.0
2024-12-03 17:15:00,1.155,119.643,0.0,0.0,0.0,0.0,0.0,2.678,2.678,-10.32,1013.645,45.769,0.002,13.755,0.0,0.0
2024-12-03 17:30:00,1.179,116.627,0.0,0.0,0.0,0.0,0.0,2.37,2.37,-10.008,1013.761,46.911,0.002,15.062,0.0,0.0
2024-12-03 17:45:00,1.21,113.586,0.0,0.0,0.0,0.0,0.0,2.067,2.067,-9.709,1013.885,48.03,0.002,16.346,0.0,0.0
