date_time,wspd,wdir,swdown,glw,swddni,swddir,swddif,td2m,tsd,dpt2m,psfc,rh2m,qv2m,clflo,clfhi
2024-07-16 08:30:00,1.276,118.54,280.236,0.0,457.27,273.852,84.4,26.724,26.724,-3.04,993.221,79.99,0.018,18.405,37.206
2024-07-16 08:45:00,1.291,123.57,308.577,0.0,470.75,300.89,87.37,27.008,27.008,-3.249,993.179,78.757,0.018,19.539,37.117
2024-07-16 09:00:00,1.309,129.408,342.46,0.0,482.26,326.802,90.04,27.301,27.301,-3.469,993.129,77.475,0.018,20.184,37.158
2024-07-16 09:15:00,1.33,136.017,364.979,0.0,492.09,351.405,92.43,27.603,27.603,-3.701,993.071,76.144,0.018,20.24,37.339
2024-07-16 09:30:00,1.355,143.29,396.94,0.0,500.44,374.634,94.57,27.914,27.914,-3.946,993.005,74.762,0.018,19.844,37.646
2024-07-16 09:45:00,1.381,150.59,415.183,0.0,507.8,396.469,96.52,28.226,28.226,-4.195,992.936,73.376,0.018,19.264,38.04
2024-07-16 10:00:00,1.409,157.244,444.675,0.0,514.03,416.649,98.26,28.532,28.532,-4.439,992.857,72.042,0.018,18.765,38.486
2024-07-16 10:15:00,1.439,163.226,463.717,0.0,519.26,435.093,99.79,28.829,28.829,-4.677,992.769,70.761,0.018,18.549,38.944
2024-07-16 10:30:00,1.472,168.575,480.337,0.0,523.58,451.641,101.11,29.118,29.118,-4.909,992.671,69.536,0.018,18.619,39.407
2024-07-16 10:45:00,1.506,173.316,494.933,0.0,527.07,466.236,102.23,29.398,29.398,-5.132,992.564,68.371,0.018,18.849,39.89
2024-07-16 11:00:00,1.543,177.48,525.227,0.0,529.82,478.803,103.17,29.668,29.668,-5.347,992.447,67.266,0.018,19.114,40.408
2024-07-16 11:15:00,1.581,181.067,538.858,0.0,531.86,489.289,103.91,29.927,29.927,-5.553,992.323,66.227,0.018,19.35,40.972
2024-07-16 11:30:00,1.619,184.058,553.59,0.0,533.25,497.631,104.47,30.174,30.174,-5.747,992.19,65.257,0.018,19.609,41.566
2024-07-16 11:45:00,1.659,186.434,552.19,0.0,534.03,503.833,104.84,30.409,30.409,-5.928,992.051,64.362,0.018,19.998,42.154
2024-07-16 12:00:00,1.7,188.172,560.043,0.0,534.22,507.842,105.03,30.629,30.629,-6.096,991.906,63.544,0.018,20.623,42.7
2024-07-16 12:15:00,1.742,189.25,562.731,0.0,533.83,509.652,105.05,30.834,30.834,-6.249,991.755,62.807,0.018,21.456,43.19
2024-07-16 12:30:00,1.786,189.655,563.253,0.0,532.89,509.25,104.88,31.023,31.023,-6.386,991.6,62.152,0.018,22.311,43.637
2024-07-16 12:45:00,1.829,189.953,560.641,0.0,532.33,507.552,104.72,31.206,31.206,-6.519,991.446,61.524,0.018,22.974,44.054
2024-07-16 13:00:00,1.867,190.027,564.668,0.0,531.22,503.68,104.39,31.373,31.373,-6.64,991.295,60.953,0.018,23.235,44.452
2024-07-16 13:15:00,1.9,189.893,561.533,0.0,529.53,497.627,103.88,31.526,31.526,-6.751,991.15,60.436,0.018,23.016,44.818
2024-07-16 13:30:00,1.928,189.571,567.702,0.0,527.26,489.451,103.19,31.666,31.666,-6.852,991.009,59.972,0.018,22.415,45.104
2024-07-16 13:45:00,1.951,189.075,563.994,0.0,524.37,479.185,102.32,31.791,31.791,-6.942,990.873,59.557,0.018,21.575,45.252
2024-07-16 14:00:00,1.967,188.416,552.006,0.0,520.84,466.886,101.27,31.903,31.903,-7.023,990.741,59.189,0.018,20.642,45.206
2024-07-16 14:15:00,1.977,187.605,550.936,0.0,516.62,452.631,100.04,32.003,32.003,-7.094,990.614,58.864,0.018,19.708,44.929
2024-07-16 14:30:00,1.98,186.655,540.345,0.0,511.65,436.44,98.62,32.091,32.091,-7.158,990.49,58.578,0.018,18.783,44.422
2024-07-16 14:45:00,1.976,185.579,516.492,0.0,505.87,418.494,97.01,32.168,32.168,-7.212,990.371,58.332,0.018,17.843,43.696
2024-07-16 15:00:00,1.964,184.39,499.466,0.0,499.2,398.836,95.21,32.234,32.234,-7.259,990.255,58.123,0.018,16.868,42.763
2024-07-16 15:15:00,1.944,183.086,483.092,0.0,491.53,377.525,93.21,32.29,32.29,-7.297,990.142,57.951,0.018,15.866,41.636
2024-07-16 15:30:00,1.918,181.66,450.833,0.0,482.74,354.83,91.0,32.334,32.334,-7.327,990.033,57.817,0.018,14.874,40.342
2024-07-16 15:45:00,1.89,180.225,435.454,0.0,479.0,335.139,89.75,32.377,32.377,-7.356,989.924,57.691,0.018,13.926,38.929
2024-07-16 16:00:00,1.865,178.58,421.994,0.0,473.52,313.64,88.19,32.395,32.395,-7.363,989.834,57.659,0.018,13.066,37.448
2024-07-16 16:15:00,1.841,176.734,390.676,0.0,466.0,290.346,86.29,32.39,32.39,-7.348,989.761,57.723,0.018,12.293,35.961
2024-07-16 16:30:00,1.82,174.683,365.943,0.0,456.1,265.506,84.01,32.36,32.36,-7.312,989.707,57.886,0.018,11.603,34.516
2024-07-16 16:45:00,1.804,172.405,334.676,0.0,443.39,239.342,81.3,32.304,32.304,-7.251,989.672,58.157,0.018,11.042,33.143
2024-07-16 17:00:00,1.792,169.88,310.558,0.0,427.33,211.919,78.11,32.22,32.22,-7.165,989.654,58.544,0.018,10.657,31.868
2024-07-16 17:15:00,1.784,167.084,266.428,0.0,407.28,183.697,74.34,32.106,32.106,-7.053,989.655,59.052,0.018,10.524,30.708
2024-07-16 17:30:00,1.783,164.022,223.482,0.0,382.42,154.873,69.88,31.963,31.963,-6.914,989.674,59.684,0.018,10.668,29.677
2024-07-16 17:45:00,1.786,160.728,190.005,0.0,351.78,126.067,64.62,31.79,31.79,-6.751,989.71,60.435,0.018,11.038,28.804
2024-07-16 18:00:00,1.794,157.238,158.352,0.0,314.2,97.719,58.35,31.587,31.587,-6.565,989.765,61.306,0.018,11.581,28.114
2024-07-16 18:15:00,1.807,153.581,128.188,0.0,268.5,70.714,50.86,31.354,31.354,-6.356,989.838,62.294,0.018,12.243,27.62
2024-07-16 18:30:00,1.827,149.778,97.628,0.0,213.78,46.088,41.91,31.089,31.089,-6.127,989.929,63.395,0.018,13.003,27.286
2024-07-16 18:45:00,1.847,146.038,61.967,0.0,136.48,22.902,28.38,30.817,30.817,-5.896,990.022,64.52,0.018,13.871,27.054
2024-07-16 19:00:00,1.862,142.372,36.58,0.0,68.1,8.193,15.75,30.547,30.547,-5.67,990.118,65.641,0.018,14.854,26.858
2024-07-16 19:15:00,1.871,138.805,20.544,0.0,19.56,1.433,5.58,30.281,30.281,-5.449,990.218,66.751,0.018,15.912,26.659
2024-07-16 19:30:00,1.873,135.381,13.281,0.0,1.2,0.032,0.54,30.021,30.021,-5.235,990.322,67.84,0.018,16.949,26.459
2024-07-16 19:45:00,1.868,132.136,0.0,0.0,0.0,0.0,0.0,29.768,29.768,-5.031,990.429,68.899,0.018,17.864,26.283
2024-07-16 20:00:00,1.858,129.108,0.0,0.0,0.0,0.0,0.0,29.527,29.527,-4.836,990.539,69.917,0.018,18.556,26.157
2024-07-16 20:15:00,1.841,126.305,0.0,0.0,0.0,0.0,0.0,29.298,29.298,-4.654,990.651,70.888,0.018,19.003,26.096
2024-07-16 20:30:00,1.817,123.648,0.0,0.0,0.0,0.0,0.0,29.081,29.081,-4.481,990.764,71.816,0.018,19.273,26.084
2024-07-16 20:45:00,1.787,121.0,0.0,0.0,0.0,0.0,0.0,28.875,28.875,-4.318,990.88,72.704,0.018,19.448,26.104
2024-07-16 21:00:00,1.751,118.223,0.0,0.0,0.0,0.0,0.0,28.682,28.682,-4.161,990.998,73.564,0.018,19.611,26.129
2024-07-16 21:15:00,1.708,115.186,0.0,0.0,0.0,0.0,0.0,28.498,28.498,-4.01,991.118,74.4,0.018,19.808,26.163
2024-07-16 21:30:00,1.662,111.863,0.0,0.0,0.0,0.0,0.0,28.324,28.324,-3.865,991.241,75.216,0.018,20.044,26.226
2024-07-16 21:45:00,1.618,108.326,0.0,0.0,0.0,0.0,0.0,28.149,28.149,-3.719,991.363,76.039,0.018,20.314,26.336
2024-07-16 22:00:00,1.587,104.741,0.0,0.0,0.0,0.0,0.0,27.974,27.974,-3.575,991.475,76.864,0.018,20.607,26.509
2024-07-16 22:15:00,1.571,101.18,0.0,0.0,0.0,0.0,0.0,27.798,27.798,-3.432,991.576,77.689,0.018,20.922,26.729
2024-07-16 22:30:00,1.569,97.661,0.0,0.0,0.0,0.0,0.0,27.623,27.623,-3.29,991.668,78.514,0.018,21.257,26.968
2024-07-16 22:45:00,1.582,94.139,0.0,0.0,0.0,0.0,0.0,27.446,27.446,-3.15,991.751,79.338,0.018,21.616,27.204
2024-07-16 23:00:00,1.609,90.572,0.0,0.0,0.0,0.0,0.0,27.27,27.27,-3.011,991.824,80.164,0.018,21.997,27.417
2024-07-16 23:15:00,1.651,86.973,0.0,0.0,0.0,0.0,0.0,27.094,27.094,-2.874,991.89,80.984,0.018,22.391,27.598
2024-07-16 23:30:00,1.706,83.446,0.0,0.0,0.0,0.0,0.0,26.919,26.919,-2.74,991.946,81.793,0.018,22.772,27.743
2024-07-16 23:45:00,1.774,80.124,0.0,0.0,0.0,0.0,0.0,26.746,26.746,-2.611,991.993,82.58,0.018,23.116,27.843
2024-07-17 00:00:00,1.77,127.514,0.0,0.0,0.0,0.0,0.0,26.488,26.488,-2.79,992.025,81.489,0.018,61.087,22.627
2024-07-17 00:15:00,1.869,123.89,0.0,0.0,0.0,0.0,0.0,26.278,26.278,-2.642,992.064,82.389,0.018,61.433,22.743
2024-07-17 00:30:00,1.977,120.193,0.0,0.0,0.0,0.0,0.0,26.059,26.059,-2.488,992.096,83.335,0.018,61.755,22.789
2024-07-17 00:45:00,2.084,116.633,0.0,0.0,0.0,0.0,0.0,25.841,25.841,-2.337,992.125,84.272,0.018,61.965,22.764
2024-07-17 01:00:00,2.175,114.728,0.0,0.0,0.0,0.0,0.0,25.636,25.636,-2.195,992.152,85.164,0.018,61.974,22.667
2024-07-17 01:15:00,2.248,114.556,0.0,0.0,0.0,0.0,0.0,25.443,25.443,-2.061,992.174,86.005,0.018,61.74,22.5
2024-07-17 01:30:00,2.305,116.143,0.0,0.0,0.0,0.0,0.0,25.264,25.264,-1.937,992.194,86.797,0.018,61.285,22.259
2024-07-17 01:45:00,2.345,119.456,0.0,0.0,0.0,0.0,0.0,25.097,25.097,-1.821,992.211,87.544,0.017,60.66,21.945
2024-07-17 02:00:00,2.368,124.464,0.0,0.0,0.0,0.0,0.0,24.944,24.944,-1.712,992.225,88.248,0.017,59.922,21.556
2024-07-17 02:15:00,2.374,131.11,0.0,0.0,0.0,0.0,0.0,24.803,24.803,-1.61,992.237,88.911,0.017,59.058,21.093
2024-07-17 02:30:00,2.366,139.329,0.0,0.0,0.0,0.0,0.0,24.675,24.675,-1.516,992.247,89.53,0.017,58.014,20.555
2024-07-17 02:45:00,2.344,149.073,0.0,0.0,0.0,0.0,0.0,24.562,24.562,-1.429,992.255,90.102,0.017,56.755,19.943
2024-07-17 03:00:00,2.309,160.293,0.0,0.0,0.0,0.0,0.0,24.463,24.463,-1.35,992.261,90.624,0.017,55.243,19.258
2024-07-17 03:15:00,2.26,172.924,0.0,0.0,0.0,0.0,0.0,24.377,24.377,-1.279,992.263,91.096,0.017,53.513,18.5
2024-07-17 03:30:00,2.197,186.935,0.0,0.0,0.0,0.0,0.0,24.305,24.305,-1.216,992.264,91.521,0.017,51.643,17.669
2024-07-17 03:45:00,2.135,200.892,0.0,0.0,0.0,0.0,0.0,24.237,24.237,-1.155,992.266,91.927,0.017,49.69,16.765
2024-07-17 04:00:00,2.076,213.174,0.0,0.0,0.0,0.0,0.0,24.191,24.191,-1.109,992.283,92.242,0.017,47.715,15.796
2024-07-17 04:15:00,2.018,223.836,0.0,0.0,0.0,0.0,0.0,24.166,24.166,-1.075,992.314,92.466,0.017,45.759,14.775
2024-07-17 04:30:00,1.961,232.911,0.0,0.0,0.0,0.0,0.0,24.162,24.162,-1.056,992.359,92.598,0.017,43.856,13.714
2024-07-17 04:45:00,1.905,240.353,0.0,0.0,0.0,0.0,0.0,24.179,24.179,-1.051,992.418,92.633,0.018,42.069,12.626
2024-07-17 05:00:00,1.849,246.115,0.0,0.0,0.0,0.0,0.0,24.219,24.219,-1.061,992.49,92.566,0.018,40.46,11.525
2024-07-17 05:15:00,1.796,250.138,0.0,0.0,0.02,0.0,0.01,24.282,24.282,-1.085,992.574,92.397,0.018,39.07,10.425
2024-07-17 05:30:00,1.746,252.408,19.8,0.0,4.23,0.186,1.54,24.367,24.367,-1.126,992.671,92.124,0.018,37.897,9.335
2024-07-17 05:45:00,1.7,252.982,20.004,0.0,31.61,2.865,8.19,24.476,24.476,-1.182,992.781,91.744,0.018,36.913,8.27
2024-07-17 06:00:00,1.661,251.916,23.346,0.0,84.81,11.701,18.71,24.606,24.606,-1.255,992.904,91.258,0.018,36.088,7.239
2024-07-17 06:15:00,1.627,249.217,32.598,0.0,152.41,28.271,30.89,24.76,24.76,-1.344,993.037,90.666,0.018,35.419,6.253
2024-07-17 06:30:00,1.601,244.823,48.997,0.0,226.14,52.753,43.67,24.936,24.936,-1.449,993.182,89.971,0.018,34.907,5.324
2024-07-17 06:45:00,1.58,240.273,69.126,0.0,278.68,78.356,52.33,25.114,25.114,-1.558,993.324,89.253,0.018,34.534,4.458
2024-07-17 07:00:00,1.566,235.282,89.744,0.0,323.82,106.44,59.84,25.305,25.305,-1.683,993.451,88.433,0.018,34.273,3.657
2024-07-17 07:15:00,1.561,229.849,114.623,0.0,362.37,136.157,66.4,25.506,25.506,-1.825,993.561,87.517,0.018,34.072,2.936
2024-07-17 07:30:00,1.561,224.061,139.223,0.0,395.31,166.878,72.18,25.72,25.72,-1.982,993.654,86.511,0.018,33.869,2.308
2024-07-17 07:45:00,1.565,218.014,164.364,0.0,423.53,198.052,77.32,25.944,25.944,-2.154,993.73,85.417,0.018,33.619,1.77
2024-07-17 08:00:00,1.57,211.803,203.491,0.0,448.11,229.519,81.89,26.177,26.177,-2.343,993.791,84.237,0.018,33.28,1.314
2024-07-17 08:15:00,1.575,205.457,231.201,0.0,469.08,260.607,86.05,26.421,26.421,-2.547,993.836,82.973,0.018,32.832,0.986
2024-07-17 08:30:00,1.58,198.928,263.878,0.0,487.25,291.056,89.81,26.674,26.674,-2.767,993.865,81.628,0.018,32.272,0.789
2024-07-17 08:45:00,1.584,192.157,296.605,0.0,503.05,320.791,93.24,26.937,26.937,-3.003,993.879,80.209,0.018,31.587,0.706
2024-07-17 09:00:00,1.586,185.086,331.314,0.0,516.83,349.498,96.36,27.207,27.207,-3.255,993.878,78.722,0.018,30.765,0.718
2024-07-17 09:15:00,1.587,177.685,366.175,0.0,528.85,376.944,99.2,27.485,27.485,-3.522,993.861,77.171,0.018,29.807,0.808
2024-07-17 09:30:00,1.586,169.97,397.648,0.0,539.34,403.005,101.78,27.77,27.77,-3.806,993.829,75.551,0.018,28.75,0.957
2024-07-17 09:45:00,1.584,162.177,432.266,0.0,554.1,431.952,105.19,28.055,28.055,-4.094,993.795,73.934,0.018,27.649,1.15
2024-07-17 10:00:00,1.581,154.903,471.67,0.0,567.84,459.625,108.41,28.336,28.336,-4.387,993.75,72.328,0.017,26.562,1.353
2024-07-17 10:15:00,1.579,148.181,502.56,0.0,580.64,485.859,111.44,28.614,28.614,-4.684,993.694,70.726,0.017,25.529,1.527
2024-07-17 10:30:00,1.58,142.034,538.811,0.0,592.58,510.479,114.29,28.887,28.887,-4.987,993.627,69.128,0.017,24.533,1.673
2024-07-17 10:45:00,1.585,136.481,570.336,0.0,603.73,533.408,116.96,29.156,29.156,-5.295,993.548,67.536,0.017,23.515,1.804
2024-07-17 11:00:00,1.593,131.542,597.598,0.0,614.12,554.342,119.44,29.42,29.42,-5.607,993.457,65.954,0.017,22.42,1.883
2024-07-17 11:15:00,1.605,127.246,617.721,0.0,623.8,573.228,121.72,29.677,29.677,-5.924,993.354,64.381,0.017,21.199,1.919
2024-07-17 11:30:00,1.619,123.622,635.329,0.0,632.79,589.925,123.82,29.927,29.927,-6.246,993.237,62.818,0.017,19.893,1.938
2024-07-17 11:45:00,1.638,120.691,652.52,0.0,641.1,604.253,125.71,30.17,30.17,-6.572,993.108,61.273,0.016,18.62,1.966
2024-07-17 12:00:00,1.662,118.472,671.838,0.0,648.75,616.117,127.4,30.404,30.404,-6.9,992.968,59.752,0.016,17.502,2.026
2024-07-17 12:15:00,1.691,116.968,683.433,0.0,655.74,625.459,128.88,30.625,30.625,-7.226,992.817,58.268,0.016,16.638,2.141
2024-07-17 12:30:00,1.723,116.157,691.276,0.0,662.05,632.099,130.15,30.831,30.831,-7.55,992.655,56.832,0.016,15.99,2.316
2024-07-17 12:45:00,1.756,115.44,694.442,0.0,661.71,630.351,130.02,31.029,31.029,-7.873,992.495,55.428,0.016,15.398,2.545
2024-07-17 13:00:00,1.784,115.144,698.784,0.0,660.68,625.877,129.68,31.203,31.203,-8.172,992.338,54.157,0.015,14.704,2.822
2024-07-17 13:15:00,1.81,115.228,698.253,0.0,658.93,618.679,129.11,31.354,31.354,-8.447,992.186,53.016,0.015,13.787,3.13
2024-07-17 13:30:00,1.831,115.668,696.871,0.0,656.46,608.831,128.32,31.482,31.482,-8.694,992.04,52.002,0.015,12.704,3.445
2024-07-17 13:45:00,1.848,116.46,693.743,0.0,653.21,596.365,127.31,31.586,31.586,-8.914,991.9,51.118,0.015,11.65,3.749
2024-07-17 14:00:00,1.861,117.601,684.821,0.0,649.16,581.359,126.07,31.667,31.667,-9.102,991.766,50.371,0.015,10.816,4.028
2024-07-17 14:15:00,1.869,119.096,681.949,0.0,644.24,563.846,124.6,31.724,31.724,-9.259,991.64,49.757,0.015,10.316,4.269
2024-07-17 14:30:00,1.872,120.956,671.387,0.0,638.38,544.017,122.9,31.76,31.76,-9.384,991.521,49.27,0.014,10.097,4.461
2024-07-17 14:45:00,1.869,123.184,656.321,0.0,631.49,521.859,120.96,31.774,31.774,-9.48,991.408,48.899,0.014,10.009,4.595
2024-07-17 15:00:00,1.86,125.781,636.991,0.0,623.48,497.54,118.77,31.773,31.773,-9.549,991.302,48.636,0.014,9.904,4.663
2024-07-17 15:15:00,1.846,128.762,618.367,0.0,614.21,471.201,116.33,31.754,31.754,-9.59,991.203,48.48,0.014,9.752,4.672
2024-07-17 15:30:00,1.826,132.148,594.866,0.0,603.53,443.043,113.63,31.715,31.715,-9.601,991.109,48.438,0.014,9.626,4.63
2024-07-17 15:45:00,1.804,135.583,567.559,0.0,592.25,413.784,110.83,31.674,31.674,-9.606,991.017,48.417,0.014,9.58,4.532
2024-07-17 16:00:00,1.782,139.682,531.467,0.0,579.1,382.966,107.72,31.603,31.603,-9.576,990.936,48.534,0.014,9.664,4.372
2024-07-17 16:15:00,1.759,144.443,491.947,0.0,563.78,350.73,104.26,31.504,31.504,-9.51,990.865,48.785,0.014,9.79,4.135
2024-07-17 16:30:00,1.736,149.84,448.587,0.0,545.94,317.262,100.43,31.377,31.377,-9.409,990.804,49.173,0.014,9.825,3.821
2024-07-17 16:45:00,1.714,155.842,407.187,0.0,525.14,282.853,96.17,31.224,31.224,-9.274,990.752,49.696,0.014,9.724,3.456
2024-07-17 17:00:00,1.691,162.418,356.054,0.0,500.85,247.771,91.43,31.043,31.043,-9.105,990.709,50.36,0.014,9.443,3.066
2024-07-17 17:15:00,1.667,169.544,313.672,0.0,472.4,212.479,86.11,30.834,30.834,-8.902,990.676,51.166,0.014,9.03,2.67
2024-07-17 17:30:00,1.643,177.217,271.085,0.0,438.96,177.28,80.12,30.598,30.598,-8.666,990.653,52.116,0.014,8.536,2.28
2024-07-17 17:45:00,1.618,185.454,223.18,0.0,399.57,142.672,73.31,30.334,30.334,-8.401,990.639,53.203,0.014,7.921,1.89
2024-07-17 18:00:00,1.594,194.267,183.013,0.0,353.09,109.345,65.51,30.041,30.041,-8.11,990.635,54.42,0.015,7.149,1.498
2024-07-17 18:15:00,1.572,203.675,142.331,0.0,298.37,78.179,56.48,29.72,29.72,-7.796,990.639,55.762,0.015,6.198,1.115
2024-07-17 18:30:00,1.553,213.684,105.403,0.0,234.67,50.272,45.99,29.372,29.372,-7.461,990.653,57.224,0.015,5.165,0.764
2024-07-17 18:45:00,1.534,223.683,71.171,0.0,149.01,24.799,31.01,29.02,29.02,-7.133,990.667,58.69,0.015,4.245,0.473
2024-07-17 19:00:00,1.518,232.9,47.402,0.0,73.49,8.727,17.05,28.672,28.672,-6.818,990.681,60.126,0.015,3.636,0.265
2024-07-17 19:15:00,1.506,241.333,30.761,0.0,20.48,1.468,5.89,28.329,28.329,-6.519,990.693,61.522,0.015,3.448,0.142
2024-07-17 19:30:00,1.496,248.987,23.851,0.0,1.14,0.029,0.53,27.993,27.993,-6.236,990.704,62.87,0.015,3.62,0.08
2024-07-17 19:45:00,1.493,255.872,0.0,0.0,0.0,0.0,0.0,27.665,27.665,-5.969,990.712,64.162,0.015,4.014,0.054
2024-07-17 20:00:00,1.496,261.997,0.0,0.0,0.0,0.0,0.0,27.345,27.345,-5.72,990.716,65.389,0.015,4.494,0.042
2024-07-17 20:15:00,1.508,267.357,0.0,0.0,0.0,0.0,0.0,27.035,27.035,-5.489,990.716,66.548,0.015,5.009,0.03
2024-07-17 20:30:00,1.527,271.934,0.0,0.0,0.0,0.0,0.0,26.736,26.736,-5.274,990.711,67.644,0.015,5.595,0.02
2024-07-17 20:45:00,1.553,275.714,0.0,0.0,0.0,0.0,0.0,26.447,26.447,-5.073,990.702,68.679,0.015,6.274,0.012
2024-07-17 21:00:00,1.583,278.685,0.0,0.0,0.0,0.0,0.0,26.169,26.169,-4.885,990.689,69.659,0.015,7.075,0.005
2024-07-17 21:15:00,1.615,280.853,0.0,0.0,0.0,0.0,0.0,25.9,25.9,-4.71,990.673,70.587,0.015,7.924,0.002
2024-07-17 21:30:00,1.653,282.226,0.0,0.0,0.0,0.0,0.0,25.641,25.641,-4.546,990.654,71.468,0.015,8.678,0.0
2024-07-17 21:45:00,1.69,283.567,0.0,0.0,0.0,0.0,0.0,25.384,25.384,-4.385,990.632,72.339,0.015,9.226,0.0
2024-07-17 22:00:00,1.722,284.659,0.0,0.0,0.0,0.0,0.0,25.136,25.136,-4.228,990.604,73.193,0.015,9.454,0.0
2024-07-17 22:15:00,1.748,285.494,0.0,0.0,0.0,0.0,0.0,24.896,24.896,-4.077,990.568,74.031,0.015,9.33,0.0
2024-07-17 22:30:00,1.769,286.074,0.0,0.0,0.0,0.0,0.0,24.666,24.666,-3.929,990.527,74.855,0.015,8.915,0.0
2024-07-17 22:45:00,1.784,286.414,0.0,0.0,0.0,0.0,0.0,24.445,24.445,-3.785,990.481,75.665,0.015,8.286,0.0
2024-07-17 23:00:00,1.794,286.528,0.0,0.0,0.0,0.0,0.0,24.234,24.234,-3.645,990.429,76.462,0.015,7.526,0.0
2024-07-17 23:15:00,1.801,286.429,0.0,0.0,0.0,0.0,0.0,24.031,24.031,-3.508,990.372,77.247,0.015,6.721,0.0
2024-07-17 23:30:00,1.804,286.12,0.0,0.0,0.0,0.0,0.0,23.838,23.838,-3.375,990.309,78.019,0.014,5.93,0.0
2024-07-17 23:45:00,1.801,285.606,0.0,0.0,0.0,0.0,0.0,23.655,23.655,-3.245,990.242,78.779,0.014,5.179,0.0
2024-07-18 00:00:00,1.774,250.423,0.0,0.0,0.0,0.0,0.0,24.211,24.211,-3.068,989.909,79.826,0.015,0.0,0.0
2024-07-18 00:15:00,1.766,249.939,0.0,0.0,0.0,0.0,0.0,24.088,24.088,-2.95,989.81,80.525,0.015,0.0,0.0
2024-07-18 00:30:00,1.76,249.236,0.0,0.0,0.0,0.0,0.0,23.974,23.974,-2.835,989.702,81.216,0.015,0.0,0.0
2024-07-18 00:45:00,1.753,248.629,0.0,0.0,0.0,0.0,0.0,23.863,23.863,-2.721,989.595,81.909,0.015,0.0,0.0
2024-07-18 01:00:00,1.744,248.258,0.0,0.0,0.0,0.0,0.0,23.753,23.753,-2.612,989.496,82.576,0.015,0.0,0.0
2024-07-18 01:15:00,1.732,248.125,0.0,0.0,0.0,0.0,0.0,23.645,23.645,-2.507,989.406,83.218,0.015,0.0,0.001
2024-07-18 01:30:00,1.719,248.186,0.0,0.0,0.0,0.0,0.0,23.542,23.542,-2.408,989.326,83.834,0.015,0.0,0.002
2024-07-18 01:45:00,1.706,248.387,0.0,0.0,0.0,0.0,0.0,23.441,23.441,-2.313,989.254,84.422,0.015,0.0,0.003
2024-07-18 02:00:00,1.696,248.675,0.0,0.0,0.0,0.0,0.0,23.344,23.344,-2.224,989.19,84.98,0.015,0.0,0.004
2024-07-18 02:15:00,1.686,249.016,0.0,0.0,0.0,0.0,0.0,23.25,23.25,-2.14,989.135,85.507,0.015,0.001,0.006
2024-07-18 02:30:00,1.68,249.413,0.0,0.0,0.0,0.0,0.0,23.16,23.16,-2.062,989.09,86.004,0.015,0.002,0.008
2024-07-18 02:45:00,1.675,249.883,0.0,0.0,0.0,0.0,0.0,23.075,23.075,-1.988,989.054,86.471,0.015,0.003,0.01
2024-07-18 03:00:00,1.671,250.447,0.0,0.0,0.0,0.0,0.0,22.993,22.993,-1.919,989.028,86.909,0.015,0.004,0.013
2024-07-18 03:15:00,1.668,251.125,0.0,0.0,0.0,0.0,0.0,22.915,22.915,-1.856,989.014,87.319,0.015,0.004,0.015
2024-07-18 03:30:00,1.666,251.924,0.0,0.0,0.0,0.0,0.0,22.839,22.839,-1.796,989.009,87.7,0.015,0.004,0.018
2024-07-18 03:45:00,1.665,252.746,0.0,0.0,0.0,0.0,0.0,22.766,22.766,-1.738,989.007,88.078,0.015,0.004,0.021
2024-07-18 04:00:00,1.666,253.394,0.0,0.0,0.0,0.0,0.0,22.727,22.727,-1.697,989.013,88.343,0.015,0.004,0.023
2024-07-18 04:15:00,1.668,253.87,0.0,0.0,0.0,0.0,0.0,22.723,22.723,-1.674,989.024,88.492,0.015,0.004,0.025
2024-07-18 04:30:00,1.671,254.183,0.0,0.0,0.0,0.0,0.0,22.754,22.754,-1.67,989.043,88.519,0.015,0.004,0.026
2024-07-18 04:45:00,1.675,254.329,0.0,0.0,0.0,0.0,0.0,22.823,22.823,-1.686,989.066,88.416,0.015,0.004,0.027
2024-07-18 05:00:00,1.678,254.306,0.0,0.0,0.0,0.0,0.0,22.932,22.932,-1.723,989.096,88.174,0.016,0.004,0.028
2024-07-18 05:15:00,1.681,254.095,0.0,0.0,0.02,0.0,0.01,23.083,23.083,-1.784,989.13,87.784,0.016,0.003,0.029
2024-07-18 05:30:00,1.684,253.668,12.48,0.0,4.37,0.182,1.63,23.276,23.276,-1.868,989.169,87.237,0.016,0.002,0.03
2024-07-18 05:45:00,1.687,253.004,11.938,0.0,35.47,3.141,9.27,23.514,23.514,-1.978,989.212,86.534,0.016,0.001,0.029
2024-07-18 06:00:00,1.691,252.081,16.875,0.0,97.83,13.294,21.65,23.794,23.794,-2.114,989.257,85.674,0.016,0.0,0.028
2024-07-18 06:15:00,1.696,250.888,31.119,0.0,177.85,32.624,36.08,24.119,24.119,-2.276,989.306,84.654,0.016,0.0,0.026
2024-07-18 06:30:00,1.703,249.415,57.99,0.0,265.4,61.416,51.26,24.486,24.486,-2.466,989.356,83.475,0.016,0.0,0.025
2024-07-18 06:45:00,1.711,247.843,88.741,0.0,328.67,91.751,61.69,24.864,24.864,-2.666,989.404,82.246,0.016,0.0,0.022
2024-07-18 07:00:00,1.718,246.46,122.536,0.0,383.29,125.23,70.77,25.259,25.259,-2.88,989.442,80.947,0.016,0.0,0.019
2024-07-18 07:15:00,1.724,245.264,157.599,0.0,430.19,160.804,78.74,25.669,25.669,-3.108,989.469,79.586,0.016,0.0,0.016
