timeStamp,pred,power
2024-07-12 09:00:00,19.41334,7.91
2024-07-12 09:00:00,19.41334,7.91
2024-07-12 09:00:00,19.41334,7.91
2024-07-12 09:00:00,19.41334,7.91
2024-07-12 09:15:00,19.41334,10.19
2024-07-12 09:15:00,19.41334,10.19
2024-07-12 09:15:00,19.41334,10.19
2024-07-12 09:15:00,19.41334,10.19
2024-07-12 09:30:00,19.41334,8.58
2024-07-12 09:30:00,19.41334,8.58
2024-07-12 09:30:00,19.41334,8.58
2024-07-12 09:30:00,19.41334,8.58
2024-07-12 09:45:00,19.41334,7.19
2024-07-12 09:45:00,19.41334,7.19
2024-07-12 09:45:00,19.41334,7.19
2024-07-12 09:45:00,19.41334,7.19
2024-07-12 10:00:00,19.41334,6.32
2024-07-12 10:00:00,19.41334,6.32
2024-07-12 10:00:00,19.41334,6.32
2024-07-12 10:00:00,19.41334,6.32
2024-07-12 10:15:00,20.357292,6.52
2024-07-12 10:15:00,20.357292,6.52
2024-07-12 10:15:00,20.357292,6.52
2024-07-12 10:15:00,20.357292,6.52
2024-07-12 10:30:00,20.357292,3.51
2024-07-12 10:30:00,20.357292,3.51
2024-07-12 10:30:00,20.482544,3.51
2024-07-12 10:30:00,20.482544,3.51
2024-07-12 10:45:00,20.482544,1.64
2024-07-12 10:45:00,20.482544,1.64
2024-07-12 10:45:00,20.482544,1.64
2024-07-12 10:45:00,20.482544,1.64
2024-07-12 11:00:00,20.482544,1.15
2024-07-12 11:00:00,20.482544,1.15
2024-07-12 11:00:00,21.088606,1.15
2024-07-12 11:00:00,21.088606,1.15
2024-07-12 11:15:00,21.31808,0.33
2024-07-12 11:15:00,21.31808,0.33
2024-07-12 11:15:00,21.31808,0.33
2024-07-12 11:15:00,21.31808,0.33
2024-07-12 11:30:00,21.31808,0.0
2024-07-12 11:30:00,21.31808,0.0
2024-07-12 11:30:00,21.31808,0.0
2024-07-12 11:30:00,21.31808,0.0
2024-07-12 11:45:00,21.31808,0.11
2024-07-12 11:45:00,21.31808,0.11
2024-07-12 11:45:00,20.338825,0.11
2024-07-12 11:45:00,20.338825,0.11
2024-07-12 12:00:00,20.338825,1.26
